tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,day
155,182,2,16,16
482,529,26,15,17
1070,1089,17,11,7
806,817,19,15,15
90,120,3,11,15
525,541,12,19,8
231,265,22,13,4
277,330,29,14,15
317,353,18,5,25
858,871,12,11,30
634,656,24,29,2
709,766,23,1,5
196,210,11,15,22
740,773,13,1,1
839,875,22,28,19
857,885,14,4,18
1266,1282,9,11,19
1220,1259,19,29,12
1010,1035,11,19,11
1422,1450,18,22,14
1238,1319,4,29,27
6,67,25,2,1
145,151,15,16,14
1390,1391,7,10,24
96,178,30,6,19
417,471,22,8,20
798,798,13,13,21
183,233,21,1,5
1309,1356,15,26,25
794,854,24,6,26
920,967,17,28,12
947,961,10,2,8
853,884,22,26,31
841,858,6,5,10
315,334,3,8,9
724,804,5,26,13
951,989,6,20,18
1157,1179,9,19,10
564,594,13,3,15
46,66,26,23,8
723,740,13,11,14
932,966,22,13,4
554,576,29,24,26
166,231,10,28,22
1232,1232,27,27,7
780,820,19,27,22
577,598,4,10,18
844,866,9,5,24
359,433,26,3,20
954,999,11,22,22
371,411,24,14,27
50,88,5,17,29
179,228,18,26,18
480,539,7,26,1
748,766,19,20,6
896,969,30,11,30
467,515,7,25,30
788,794,14,18,8
1166,1181,20,15,25
690,726,12,22,6
704,756,12,26,19
1103,1172,5,25,3
877,909,21,7,22
394,405,19,15,18
1318,1375,12,28,15
759,797,9,23,26
760,805,22,11,12
1366,1388,23,17,7
750,784,21,11,11
833,882,26,18,1
588,611,7,19,11
64,81,11,18,16
97,124,2,16,16
1262,1265,15,13,31
7,49,20,3,31
87,127,14,24,10
108,118,1,5,26
86,142,22,2,1
247,261,9,2,13
318,340,10,5,10
1159,1204,11,22,26
409,429,26,23,6
672,727,28,14,5
958,963,12,15,24
417,433,25,21,31
1242,1300,3,22,4
302,347,17,29,7
326,357,16,22,31
201,272,30,7,5
117,130,10,15,26
1053,1059,18,14,22
1432,1439,12,7,22
1184,1257,29,8,11
28,89,30,18,2
1297,1357,10,26,28
498,515,23,22,16
81,82,7,9,6
328,369,25,16,27
926,982,2,22,8
862,930,24,4,2
1212,1237,15,2,3
838,913,29,2,24
373,409,17,4,17
444,496,15,28,11
547,565,20,13,8
469,489,8,14,24
704,743,25,13,16
1098,1121,13,21,8
617,670,29,14,26
926,974,19,30,6
661,681,22,21,26
677,692,10,16,7
786,859,8,29,4
471,548,2,28,24
270,281,19,15,3
917,979,29,7,10
377,426,20,30,4
320,336,11,9,10
1131,1169,20,8,30
588,605,5,6,5
516,544,17,6,18
1151,1158,13,16,22
1224,1257,1,11,16
686,702,22,20,24
926,983,28,16,21
744,768,14,3,18
440,473,15,5,20
1121,1141,29,25,1
378,378,24,24,11
798,859,29,9,1
1311,1327,19,12,19
1400,1467,4,25,27
619,626,23,21,23
614,700,3,30,16
822,851,22,27,30
1355,1383,6,11,12
1089,1115,13,6,26
547,559,7,15,14
838,878,20,2,27
760,775,7,3,8
1309,1349,27,19,9
922,939,13,11,20
1238,1243,2,1,26
1038,1081,8,21,2
1202,1277,8,28,14
1362,1375,6,7,7
999,1029,1,15,16
616,631,8,6,28
1335,1373,17,5,24
592,635,21,8,12
1325,1347,21,18,1
1200,1205,16,14,13
621,628,7,12,27
1093,1116,29,23,28
434,473,23,7,26
829,883,17,30,9
1188,1213,15,2,12
310,343,15,5,31
1289,1299,12,17,31
284,337,29,14,6
793,805,18,20,22
1375,1385,1,5,22
1077,1097,14,8,2
668,742,6,27,19
843,859,22,20,22
541,567,8,1,9
1083,1149,28,11,6
786,878,30,5,14
211,289,26,4,17
1147,1179,12,23,18
1260,1332,30,10,26
773,827,27,14,22
1417,1466,20,30,26
902,925,29,23,8
856,896,13,24,21
481,509,6,11,24
372,390,7,1,11
853,853,14,14,23
1234,1263,27,22,2
806,824,14,20,26
549,611,29,7,12
931,968,26,20,11
849,849,4,4,8
75,102,1,14,23
333,375,9,22,11
292,356,27,10,1
865,904,24,18,11
553,591,18,25,25
120,161,28,19,11
695,721,24,19,22
954,976,19,9,28
334,398,29,11,30
1243,1274,22,16,6
629,676,15,26,17
1382,1430,5,20,1
271,288,7,17,14
1028,1103,29,2,24
677,691,15,11,7
327,352,19,25,9
185,208,29,23,8
110,110,16,16,12
716,757,23,11,28
404,424,21,22,13
22,60,18,25,13
550,612,14,30,5
240,258,7,1,29
1162,1210,5,20,10
372,375,18,15,25
631,673,4,19,7
1261,1287,4,12,29
139,159,22,21,30
1257,1287,15,1,4
174,199,21,12,4
76,84,18,17,30
1166,1182,11,10,20
1152,1168,27,24,14
886,889,14,15,19
1428,1457,20,11,20
724,778,3,23,2
1324,1329,26,28,17
198,273,28,8,28
487,499,18,20,20
1365,1392,15,23,31
107,135,18,2,8
1032,1038,13,18,29
966,1030,12,30,10
286,347,1,22,24
155,197,9,22,20
762,787,11,19,12
309,315,17,19,14
1083,1112,19,22,7
496,551,14,28,31
934,992,9,26,13
54,84,3,18,1
1254,1295,1,19,12
79,141,2,24,26
1225,1243,13,20,29
339,401,2,24,1
881,898,13,11,22
947,949,14,12,21
19,92,8,29,20
286,362,27,2,11
626,668,24,16,23
44,98,8,22,24
622,690,4,24,12
521,561,20,2,12
1405,1422,22,23,24
803,841,20,8,23
736,790,30,17,10
777,841,29,11,2
599,614,20,16,21
75,95,29,25,2
764,778,7,16,31
140,174,19,6,25
1345,1408,25,3,6
1396,1448,23,2,16
227,249,17,23,15
967,981,10,6,24
97,130,11,1,9
44,76,28,21,5
681,715,14,22,10
1137,1177,24,14,16
1260,1308,25,7,25
308,349,25,12,8
671,729,26,9,18
640,708,4,24,20
298,306,4,6,24
881,918,30,22,21
130,133,13,15,19
535,552,20,17,24
129,153,24,28,1
850,863,9,16,23
792,874,4,27,23
49,66,7,17,30
1321,1357,28,22,28
247,266,26,24,3
494,526,12,23,25
1154,1183,23,18,31
1109,1137,11,2,7
1253,1281,2,11,23
838,849,15,19,15
1274,1287,9,16,22
305,326,4,10,15
101,135,8,19,11
241,291,26,13,4
474,501,20,7,6
949,1003,6,22,25
1009,1085,2,27,21
779,790,1,4,1
1122,1180,4,23,8
407,489,8,30,14
662,677,20,16,9
75,84,19,21,10
512,540,2,18,17
1063,1122,7,26,1
1263,1266,29,26,2
286,300,2,9,3
183,190,16,13,31
265,320,28,13,12
840,859,17,11,5
246,275,3,16,7
1011,1013,12,14,27
53,91,9,23,9
225,299,3,26,15
50,114,11,29,1
192,195,13,15,12
1368,1369,7,10,17
875,876,7,9,14
487,487,20,20,11
882,909,21,26,28
1147,1170,15,6,23
732,749,6,5,26
291,353,2,24,18
435,489,27,13,27
627,627,14,14,20
167,181,10,2,2
141,154,9,16,25
82,85,29,26,5
1054,1068,13,9,27
919,968,10,25,16
533,594,18,30,30
1302,1302,27,27,21
453,468,11,7,7
75,82,4,2,11
940,1001,26,11,14
1429,1437,12,18,22
67,114,26,15,11
980,1001,4,10,26
258,285,20,24,23
910,970,8,24,31
413,413,16,16,10
416,436,21,22,31
596,616,27,26,25
294,303,25,23,12
790,807,7,17,9
1030,1091,26,11,22
45,123,3,27,11
632,632,26,26,13
1024,1032,17,14,21
107,176,5,25,11
155,220,10,28,17
449,464,6,2,24
303,367,30,16,13
579,580,7,9,31
1397,1398,7,9,1
849,885,5,18,16
1020,1027,23,21,23
74,133,26,7,22
230,253,6,15,4
1148,1167,30,26,5
1398,1471,30,11,22
80,94,7,16,26
587,601,13,19,27
1047,1117,30,9,30
849,889,10,23,2
1358,1424,1,25,7
184,200,27,24,1
1185,1202,11,18,17
1236,1270,21,11,5
1096,1131,4,11,31
861,874,16,9,18
286,307,5,7,22
1166,1168,2,3,13
719,724,1,2,1
526,556,1,15,14
601,645,5,19,14
1218,1251,16,4,30
817,896,3,28,20
434,489,13,28,31
806,836,1,15,5
666,699,21,10,23
339,352,11,12,2
606,695,30,1,19
1071,1111,24,13,6
711,725,9,2,18
633,678,11,22,27
1285,1349,3,24,9
1157,1193,15,25,29
456,478,25,28,28
756,775,3,8,3
909,910,7,10,1
853,867,14,19,29
911,944,15,5,10
516,586,8,26,15
71,85,7,16,4
545,564,1,10,7
40,74,19,8,17
1262,1313,15,27,27
1290,1318,18,22,31
211,211,14,14,30
399,419,12,20,13
459,500,27,20,5
914,978,10,27,28
124,188,30,16,8
368,451,4,28,16
762,835,11,30,20
548,615,25,4,27
1307,1337,23,13,29
184,213,23,18,8
311,369,22,3,7
283,345,2,24,28
653,711,23,4,27
637,681,5,19,28
64,141,29,3,11
738,748,5,1,7
340,381,20,27,21
1376,1378,14,12,29
249,249,11,11,27
90,121,9,21,8
227,297,30,9,7
542,566,30,24,19
932,1013,27,1,26
1142,1147,26,28,8
1183,1183,2,2,2
539,595,2,22,11
875,900,1,12,30
596,618,23,17,3
1103,1123,14,8,21
1177,1192,13,7,10
897,952,29,12,19
448,464,10,18,25
1022,1022,2,2,7
1278,1293,18,7,3
588,662,3,26,13
465,537,30,10,16
1076,1076,7,7,12
1330,1352,28,25,10
778,781,15,18,2
655,678,15,6,28
257,297,14,24,13
1312,1368,27,12,11
332,366,4,13,1
726,774,7,25,14
1261,1294,15,5,14
465,502,22,30,15
1235,1257,9,19,23
917,944,1,14,27
524,552,17,8,26
330,360,3,18,19
1267,1317,24,10,7
637,665,12,5,11
217,219,3,2,30
223,223,7,7,12
188,204,3,10,6
742,760,12,8,27
1081,1165,2,30,12
548,558,5,4,16
969,1020,4,21,31
467,536,25,5,11
615,645,14,23,16
441,473,7,21,28
49,138,1,30,5
1383,1400,27,29,17
680,741,18,30,1
364,365,10,7,2
445,491,27,17,7
749,810,11,26,11
4,49,11,22,18
245,311,11,28,15
1024,1024,21,21,9
541,567,13,8,29
468,541,11,30,8
1377,1416,7,23,13
1230,1284,17,30,17
921,960,24,18,12
1051,1065,10,6,13
260,276,19,23,4
1371,1378,3,5,23
286,328,9,22,29
1279,1284,15,17,19
497,532,17,1,7
1119,1138,26,30,12
1225,1248,21,13,30
305,327,9,5,1
857,868,24,23,16
1065,1097,12,23,10
442,473,26,22,27
79,96,17,20,11
700,715,16,10,8
1340,1357,6,5,26
186,267,4,29,2
123,147,24,30,19
1141,1205,16,30,10
857,888,15,4,24
568,647,3,28,26
91,135,5,19,17
259,295,19,26,30
284,314,21,29,14
258,318,23,5,22
1059,1073,19,14,11
983,1024,1,19,21
709,735,24,19,24
623,641,17,10,5
687,738,11,24,22
1251,1299,20,5,28
159,242,29,5,14
1038,1046,12,18,24
572,602,23,13,14
1045,1050,15,17,6
749,754,14,16,30
202,219,29,27,2
1205,1218,6,3,18
1273,1287,2,10,12
628,664,2,19,22
1383,1436,29,13,15
329,345,12,19,20
675,700,6,16,21
1109,1140,21,9,25
1357,1387,2,17,24
1433,1464,21,9,13
409,457,30,19,14
73,86,6,7,21
213,226,6,3,28
1335,1358,21,14,25
1236,1262,5,8,4
404,438,14,22,31
1069,1132,27,7,12
935,989,23,3,18
566,584,20,19,18
459,465,13,18,23
1212,1212,21,21,21
1182,1209,2,16,1
338,351,2,7,22
642,704,13,30,28
1014,1040,1,8,18
1046,1073,21,26,19
558,610,23,2,13
480,521,27,20,18
866,947,1,27,21
676,684,14,17,1
252,335,4,28,18
712,744,16,23,20
772,784,9,8,13
299,323,30,24,10
480,502,28,25,6
1070,1119,25,10,26
1185,1228,7,22,13
503,553,26,13,23
1096,1096,7,7,4
827,872,2,21,23
882,941,15,30,17
893,893,15,15,18
1009,1052,21,8,22
863,871,9,14,10
863,902,21,30,7
36,53,23,22,21
503,556,5,21,7
445,456,19,15,16
88,106,12,6,25
700,736,5,18,22
391,399,10,12,6
158,184,5,8,12
1436,1458,2,14,12
1109,1144,5,16,14
274,338,12,30,11
1021,1037,11,9,3
1402,1436,4,18,4
1029,1081,18,29,10
90,157,25,4,23
340,424,5,27,23
777,866,30,1,2
918,985,24,1,13
804,834,14,23,4
830,862,1,16,29
721,782,25,2,11
1410,1429,30,29,2
80,87,16,13,1
38,118,29,1,21
551,598,15,26,27
1236,1242,14,18,6
304,340,17,4,21
470,504,22,14,5
1439,1478,13,25,13
567,613,17,27,26
1379,1387,30,27,7
785,810,6,16,8
1198,1239,16,25,31
1393,1443,25,11,21
719,742,23,29,3
1189,1199,17,12,23
1001,1035,22,14,19
948,983,1,17,9
732,758,8,13,18
1335,1384,10,25,15
1314,1356,12,24,18
849,863,7,16,1
1296,1325,3,16,17
1008,1032,19,10,21
161,197,4,17,10
217,225,10,12,18
660,712,26,16,12
573,593,29,25,31
350,355,15,17,11
444,458,7,16,9
402,438,5,13,30
1054,1134,29,1,29
1298,1362,3,24,1
483,513,3,18,5
321,396,8,28,10
243,257,13,9,22
1108,1170,2,24,1
1061,1122,18,30,27
1159,1227,24,4,6
954,969,15,20,11
822,853,26,22,30
1374,1410,22,28,19
948,960,15,7,14
443,473,15,1,20
167,177,5,4,2
1134,1134,11,11,15
888,908,26,23,12
1002,1042,10,23,15
403,423,14,8,12
93,93,23,23,19
478,542,30,16,11
753,753,13,13,20
297,324,14,1,9
788,852,30,12,19
226,276,26,14,13
1222,1294,30,10,23
164,169,14,16,19
1227,1268,16,25,18
622,706,5,27,11
211,259,19,30,25
261,284,30,25,28
879,916,15,24,27
737,785,30,19,9
1077,1084,1,3,26
873,946,29,6,9
462,494,23,16,11
1433,1440,1,3,22
1159,1176,5,6,27
1395,1436,25,16,5
1242,1325,28,4,11
1371,1396,12,21,6
1437,1491,22,8,17
1411,1500,1,30,8
182,210,17,8,22
820,827,21,23,11
352,355,15,18,24
986,1047,30,18,18
1194,1208,2,9,8
1372,1380,17,18,1
718,798,29,1,28
456,526,24,5,11
827,877,10,24,2
1055,1108,21,5,4
1273,1304,22,26,17
368,391,7,19,28
1267,1281,19,13,24
699,699,4,4,10
627,658,21,9,14
1336,1349,7,2,16
708,758,1,21,30
949,980,27,21,16
380,393,11,12,3
1277,1305,17,8,29
584,595,4,1,15
340,386,20,4,15
1040,1074,19,8,23
594,658,10,27,16
44,63,30,26,29
144,149,14,16,1
1326,1356,11,3,5
1289,1369,1,29,13
345,353,17,14,18
999,1050,27,15,25
1415,1458,7,22,3
949,987,6,20,1
443,518,8,28,31
1031,1081,26,14,12
1298,1308,5,4,16
947,983,12,22,19
151,201,24,10,17
574,591,25,26,24
221,303,8,30,19
171,191,12,20,13
520,601,27,1,31
65,79,15,11,4
786,833,28,17,7
147,174,23,15,25
526,542,11,10,13
189,205,9,11,1
1328,1335,13,16,21
517,532,27,28,22
1052,1091,30,21,7
461,524,25,3,15
785,812,15,23,19
146,203,23,1,23
911,924,6,3,3
51,79,12,5,4
1118,1165,9,25,28
969,969,27,27,6
76,119,8,21,16
976,1018,28,20,27
806,823,23,20,9
154,221,24,1,22
1112,1146,14,22,5
585,624,13,25,5
537,626,1,30,21
165,241,2,27,29
99,172,30,11,11
340,366,5,8,8
768,790,23,17,2
1170,1207,30,22,24
1332,1394,30,13,3
563,568,14,16,1
795,810,18,7,10
806,883,2,28,19
1377,1380,16,18,31
419,438,9,1,13
1410,1472,14,30,3
1101,1111,1,5,3
1104,1150,17,27,10
444,501,12,28,8
403,420,17,20,20
915,945,29,21,31
1097,1112,11,7,22
1034,1093,6,25,22
295,316,8,2,25
615,641,6,18,30
1325,1340,6,8,9
454,461,3,5,6
463,481,12,8,3
758,805,3,21,12
1285,1337,23,2,24
1207,1233,20,9,24
1021,1043,14,2,11
862,870,29,28,7
1283,1339,16,27,10
76,132,2,22,24
548,581,11,1,12
391,457,11,28,15
992,1020,11,2,24
105,135,1,15,18
977,980,26,29,9
182,241,26,7,13
870,897,24,20,13
1393,1449,22,2,18
907,938,22,16,7
1358,1448,30,4,22
1101,1151,11,25,11
186,228,3,20,24
1121,1190,5,25,5
1251,1294,8,21,7
110,142,23,12,10
972,1047,28,8,11
803,868,11,27,7
1304,1347,7,22,26
781,832,15,27,12
429,449,4,7,4
1072,1096,19,10,31
588,633,22,11,30
460,475,16,20,18
144,157,6,7,3
154,174,21,22,12
902,934,1,16,9
541,562,5,7,3
895,946,27,15,25
426,466,10,23,26
1051,1119,24,4,3
738,821,5,29,26
808,889,1,27,24
650,693,22,7,2
158,176,20,14,19
1069,1110,19,1,14
267,283,23,19,3
51,78,7,20,16
606,688,30,8,21
1072,1149,26,1,23
599,624,16,6,1
1052,1059,3,1,17
1196,1243,9,25,25
857,874,23,20,31
213,273,6,24,2
402,456,8,22,3
677,679,9,10,16
312,355,6,21,20
50,108,26,9,17
53,117,29,11,30
687,749,4,22,13
739,828,1,30,18
1009,1071,22,4,7
649,716,24,1,2
589,605,11,9,26
304,384,5,26,3
1111,1201,4,30,26
1174,1185,24,23,10
241,248,13,16,30
297,361,24,3,2
1262,1343,1,27,16
321,323,2,3,11
972,996,10,19,26
278,292,18,9,25
186,259,29,8,15
305,342,22,30,26
760,768,13,12,27
1075,1121,4,20,11
158,209,11,24,28
518,537,26,30,27
886,922,15,25,7
1306,1314,12,13,9
28,46,6,12,9
798,827,11,20,2
157,174,17,20,16
191,221,23,14,17
569,602,1,11,29
477,533,27,16,12
1175,1230,13,28,9
434,507,8,29,2
961,961,30,30,20
265,320,14,28,17
741,755,13,9,2
189,205,11,16,11
33,80,9,25,3
550,607,16,28,12
754,814,23,5,2
975,1029,18,28,1
156,172,10,13,11
1162,1180,20,13,24
295,370,28,6,29
816,819,18,15,12
685,685,15,15,5
1167,1213,27,17,19
165,180,18,7,27
1363,1380,27,29,19
1286,1301,20,15,16
104,144,27,19,1
836,884,5,20,11
250,320,24,5,15
165,178,12,11,11
332,414,6,30,9
81,109,10,20,25
415,434,11,17,16
1088,1105,11,18,12
1048,1121,8,29,30
1350,1385,5,16,6
495,531,12,22,10
1377,1442,10,28,26
1049,1085,17,4,10
843,853,1,5,1
335,375,20,2,28
468,498,18,3,2
81,94,7,2,14
1272,1279,2,4,17
116,132,22,20,15
665,730,10,28,20
589,640,27,15,10
328,359,21,9,4
1316,1316,23,23,8
168,186,20,13,2
674,691,20,17,15
502,511,19,21,2
370,372,12,14,21
1115,1168,5,21,3
974,1044,8,26,29
532,581,10,25,13
303,343,27,19,22
1125,1142,17,7,23
731,763,23,30,15
457,489,30,23,21
440,476,2,19,5
1014,1078,30,12,29
520,584,16,30,19
829,852,15,6,26
700,756,22,2,31
1154,1168,10,8,22
1333,1365,12,23,27
605,642,26,20,3
79,79,29,29,3
1110,1110,7,7,18
272,289,19,16,8
640,723,29,5,20
447,501,22,8,25
486,536,14,26,30
1392,1440,20,5,28
801,835,18,4,26
1414,1452,6,20,24
939,966,16,2,27
411,475,22,5,10
643,666,21,13,12
561,588,7,20,21
271,303,16,1,30
102,110,28,29,31
604,629,16,6,19
774,808,13,22,25
883,922,21,30,2
433,450,26,25,12
301,314,9,16,2
493,526,21,10,26
400,420,29,25,29
1088,1088,21,21,19
990,1035,2,21,8
29,34,16,14,12
430,436,18,14,24
517,579,22,4,10
227,232,4,3,1
835,915,1,29,26
185,246,29,9,22
699,760,29,9,23
1135,1148,7,8,27
1060,1076,10,11,25
655,703,24,9,24
937,955,6,12,15
155,235,26,5,24
22,105,4,28,9
1036,1061,21,12,18
163,253,4,30,28
1364,1409,17,29,26
551,598,25,9,5
427,440,6,1,26
508,540,21,28,18
220,236,19,12,22
1298,1376,4,26,31
729,746,18,11,23
548,605,1,23,25
1337,1374,20,26,14
939,984,22,11,16
250,274,27,23,23
919,1000,4,29,20
17,38,2,8,29
358,448,30,4,28
673,707,6,19,19
333,414,1,27,4
601,611,5,4,27
397,439,24,16,16
875,933,9,26,5
1318,1362,10,22,10
586,626,10,23,15
103,120,23,22,7
290,348,3,22,5
326,343,19,16,17
440,456,9,17,27
36,44,17,14,21
883,916,18,1,23
576,654,27,3,5
1100,1117,5,6,3
1389,1442,29,13,16
644,717,29,6,11
374,379,26,28,1
728,747,30,29,29
368,440,10,30,29
1049,1126,28,2,3
277,287,17,12,15
106,122,10,3,13
43,105,22,4,27
736,750,22,25,23
1425,1431,13,18,12
541,595,22,6,27
134,168,22,29,6
995,1009,6,10,6
475,501,4,12,4
466,480,16,7,12
111,120,14,7,6
1069,1118,30,20,29
907,952,1,20,24
1203,1238,5,16,11
28,47,9,1,6
96,122,8,13,2
543,559,25,21,21
1006,1006,5,5,28
792,812,27,26,1
348,398,13,26,9
855,914,7,26,13
1189,1192,18,15,17
562,643,29,4,1
587,602,25,27,16
1324,1376,2,23,8
417,435,20,14,4
1259,1282,21,14,14
692,717,16,8,10
32,102,26,6,19
1268,1304,19,26,20
1332,1369,20,26,26
281,330,24,7,4
1410,1413,15,18,7
678,718,24,13,7
785,831,4,20,8
1318,1359,12,25,23
120,137,23,20,29
824,854,13,23,11
786,833,28,17,13
511,527,11,9,27
46,81,5,16,15
634,662,2,18,24
1192,1262,24,5,5
738,819,1,27,2
962,981,29,30,10
1227,1235,12,13,5
380,412,17,3,24
1264,1291,2,16,23
190,216,5,8,2
985,1010,2,15,27
1292,1351,7,26,8
587,613,18,8,4
1147,1147,13,13,1
1097,1131,22,29,12
810,830,14,6,9
391,417,25,20,17
908,970,13,30,9
128,178,26,13,20
1137,1163,8,13,14
642,657,7,18,21
1339,1413,27,8,11
23,34,17,16,16
884,921,26,20,10
406,409,26,29,24
304,324,22,21,29
441,455,7,16,21
1128,1146,20,14,21
418,476,22,3,19
1343,1358,16,10,23
262,342,29,1,30
1191,1211,20,12,10
631,667,19,26,23
676,699,8,4,29
210,235,8,16,31
514,514,10,10,20
79,138,26,7,18
1001,1049,7,25,9
211,213,2,3,8
620,671,4,21,8
1402,1457,14,28,12
321,363,4,19,16
935,969,13,4,16
648,688,23,10,17
1342,1386,5,19,22
1217,1284,4,25,23
557,567,20,21,25
1366,1385,29,30,18
433,471,17,5,12
254,276,24,29,19
781,807,8,18,2
1388,1406,14,20,20
1245,1284,7,23,18
1312,1320,17,18,21
416,463,25,9,3
1439,1503,12,30,28
153,184,25,17,30
355,370,8,6,20
370,370,14,14,18
1105,1113,5,2,7
497,516,8,3,15
426,431,17,15,26
1266,1281,11,7,1
1306,1366,24,6,19
186,233,15,26,29
392,417,15,2,26
78,108,14,5,26
1414,1470,27,16,16
1,33,16,23,26
749,750,10,7,30
834,849,6,8,2
296,315,10,1,1
498,510,18,20,24
1159,1202,8,21,4
439,467,2,18,11
251,279,10,20,21
400,414,10,6,10
53,137,2,30,15
865,896,4,15,12
709,770,22,1,20
1162,1188,12,4,21
1436,1443,21,23,23
404,429,19,25,21
688,708,4,9,1
774,800,4,12,21
307,320,6,1,15
1042,1057,27,25,14
885,966,4,29,27
267,275,13,12,24
1336,1413,28,2,28
712,783,30,7,6
1115,1115,16,16,10
1173,1196,8,4,1
860,879,8,3,19
1217,1255,20,6,4
19,35,23,19,6
1212,1223,15,19,30
491,538,9,25,18
890,901,11,14,4
912,939,15,3,23
1091,1123,16,1,10
196,227,16,22,25
383,443,5,23,10
539,554,6,8,2
853,917,22,5,3
1404,1442,17,5,29
602,612,12,17,1
105,140,1,17,18
632,653,10,4,28
362,380,12,8,19
1034,1115,4,29,28
64,84,22,21,25
500,547,26,15,5
1188,1222,6,19,24
228,309,29,4,27
229,254,28,23,5
376,460,2,30,25
1134,1190,2,22,22
754,796,12,24,29
1254,1275,8,2,8
159,176,13,11,30
795,801,15,16,22
1048,1061,1,6,31
430,478,9,24,22
44,60,12,19,14
891,898,2,4,9
1389,1457,4,24,5
806,866,6,24,9
346,362,19,23,26
916,931,7,3,19
444,470,20,25,26
314,382,4,24,19
338,391,13,29,8
1322,1361,14,25,16
480,483,15,14,2
700,736,4,17,19
1398,1436,9,23,1
841,926,5,28,20
1136,1206,30,9,15
114,169,28,14,8
866,884,17,10,22
18,51,1,13,15
965,982,18,11,21
1239,1279,20,29,23
530,590,10,26,13
752,774,24,29,3
500,502,10,9,17
25,86,11,26,21
958,1013,12,29,19
666,718,23,2,9
286,295,14,7,10
546,636,4,30,28
1370,1406,19,26,23
1394,1448,14,27,13
673,673,10,10,12
630,642,20,18,1
1086,1108,28,25,19
1403,1414,16,17,20
604,618,15,11,10
321,345,27,23,9
1337,1352,7,3,8
378,392,8,10,1
946,974,22,18,2
1183,1206,19,7,22
1409,1475,25,1,20
704,781,2,28,30
178,227,20,30,2
830,884,13,27,10
359,375,23,19,1
1389,1405,10,13,6
324,406,8,30,19
361,383,28,25,1
1265,1293,18,2,4
252,309,12,28,12
1262,1344,30,6,15
260,342,30,8,22
1293,1302,23,25,14
1148,1223,29,2,23
563,563,23,23,7
410,424,9,13,8
1265,1270,1,2,11
324,331,7,12,1
1381,1441,26,10,29
235,287,16,26,29
236,298,27,9,23
242,265,13,21,19
833,911,4,26,20
172,177,3,4,25
100,132,21,7,16
222,305,28,4,15
0,47,28,17,13
599,652,5,21,6
1422,1505,29,5,25
1068,1085,20,17,28
269,282,7,6,25
620,640,12,20,13
166,178,8,9,21
710,726,22,24,9
568,610,4,19,31
1338,1392,30,17,1
688,702,7,16,9
1076,1129,27,18,1
47,54,4,2,15
1395,1400,26,28,16
1189,1214,15,2,20
1429,1458,22,27,2
1258,1292,21,11,14
633,708,2,29,1
1387,1433,4,20,6
320,325,15,17,18
486,501,13,7,21
191,255,29,11,7
393,434,19,1,17
685,721,19,2,9
579,606,7,20,19
121,139,8,12,7
605,626,8,2,27
487,488,7,9,13
160,180,22,21,31
799,815,25,21,6
570,587,5,6,8
1199,1199,11,11,25
1010,1019,21,19,3
1439,1455,13,10,24
1398,1410,6,9,13
718,795,29,3,8
529,589,24,6,28
1101,1166,27,11,15
855,928,29,6,28
1307,1344,15,24,21
295,310,11,7,12
495,531,17,4,27
845,887,19,4,1
52,91,14,25,19
978,1030,15,28,19
157,163,16,15,11
95,118,15,6,20
594,594,30,30,22
1105,1130,19,11,2
284,324,20,2,29
852,867,7,3,14
273,304,25,17,27
501,566,27,11,16
390,409,17,11,13
245,258,15,10,15
445,447,2,3,17
1033,1063,29,21,6
796,853,23,1,16
680,757,1,26,16
366,382,21,25,20
226,236,21,20,19
399,412,10,15,6
949,949,14,14,17
415,465,14,26,10
526,551,16,21,14
141,166,6,16,27
141,204,25,3,19
927,1001,27,8,18
27,61,8,19,9
110,159,25,10,5
1367,1439,10,30,12
1204,1254,6,23,19
429,489,23,5,28
166,189,14,21,8
387,441,27,13,23
752,767,25,27,17
478,492,15,11,16
699,762,3,25,9
900,954,8,22,23
701,748,17,28,12
482,500,6,12,3
555,564,19,21,31
449,510,11,26,2
650,658,17,18,18
353,398,21,2,31
888,899,4,1,9
890,944,22,8,13
195,251,2,22,7
1326,1352,9,20,14
720,774,13,27,17
296,316,12,20,2
1418,1438,15,21,20
1066,1086,4,7,14
1052,1078,8,1,22
613,613,6,6,20
941,941,11,11,24
166,200,22,29,8
878,912,6,19,27
948,989,25,16,28
208,216,9,14,31
784,866,8,30,18
425,479,8,22,2
47,73,13,8,12
1412,1472,24,8,6
845,896,24,11,16
172,179,16,13,6
150,165,3,7,21
1140,1180,14,24,23
780,802,5,9,10
875,899,23,27,21
1322,1329,12,7,13
1378,1455,28,2,8
125,155,11,3,9
345,395,15,29,5
756,777,4,10,16
246,263,29,27,23
275,291,10,18,24
168,222,27,14,5
554,576,24,29,8
40,68,18,22,24
236,280,19,5,12
123,174,21,4,7
992,1063,30,7,30
81,151,5,24,23
866,881,13,7,19
980,1008,5,12,9
473,553,29,1,21
50,131,27,1,4
165,215,6,23,30
1065,1081,16,11,9
272,291,17,11,12
311,379,4,24,27
223,278,14,28,29
1103,1131,12,5,27
1104,1107,15,18,30
1293,1355,30,14,21
678,741,10,29,14
1303,1303,2,2,16
261,276,28,27,23
812,865,29,13,24
66,152,3,30,9
889,921,7,21,7
1078,1163,28,5,30
1112,1175,7,27,8
976,1000,28,24,13
429,449,4,9,28
1178,1211,5,15,25
