tpep_pickup_datetime,tpep_dropoff_datetime,PULocationID,DOLocationID,day
868,887,7,4,11
646,663,18,13,9
880,909,22,27,18
928,944,13,1,25
700,729,14,7,3
1058,1058,27,27,2
1206,1216,20,14,28
849,859,21,17,30
536,565,20,7,8
1203,1226,3,28,8
392,411,6,12,25
1004,1023,25,30,19
232,249,20,6,3
225,248,1,27,23
301,311,30,12,18
1237,1252,21,14,18
1039,1057,30,10,15
435,456,27,17,4
1332,1340,29,23,2
490,496,23,12,3
1004,1022,10,30,29
301,308,5,6,15
970,989,20,1,3
1053,1075,19,13,24
966,984,4,1,12
633,650,13,22,23
374,395,20,5,5
615,633,11,2,28
473,477,21,11,12
144,168,16,7,14
1347,1365,10,28,26
1310,1328,11,2,12
874,884,10,29,26
701,721,28,27,1
162,176,10,19,27
314,324,12,18,5
744,761,8,18,31
334,390,7,15,29
511,528,10,17,9
1181,1198,13,4,21
487,509,17,3,25
1263,1275,25,1,18
1166,1177,14,25,3
647,665,25,19,27
1056,1077,25,17,7
308,320,30,1,27
253,268,21,14,25
44,59,14,21,2
816,865,3,7,11
1099,1115,3,29,1
1157,1179,26,25,19
1103,1111,27,26,10
338,382,15,27,22
533,533,27,27,28
613,630,14,12,14
1306,1332,24,22,15
1000,1024,16,27,8
1078,1099,26,20,24
288,305,21,16,5
548,576,28,15,31
266,282,25,12,8
994,995,21,1,8
1031,1064,6,26,1
39,60,26,20,9
290,307,16,21,30
307,334,3,13,4
548,570,21,15,23
714,737,11,5,19
176,181,12,21,29
665,697,6,8,1
1195,1212,19,6,28
231,251,23,2,18
628,651,24,11,3
249,253,26,13,14
1376,1412,4,5,14
1264,1279,18,17,28
1115,1152,27,5,18
1110,1119,11,18,23
1032,1055,15,10,12
358,369,11,17,11
1080,1104,3,6,5
814,831,22,13,6
945,966,5,23,20
99,120,2,28,6
1116,1133,29,6,27
1124,1147,20,17,22
734,741,21,10,24
1385,1408,2,4,7
651,674,11,20,3
1420,1456,15,9,15
86,108,24,21,14
1044,1056,13,27,13
708,719,9,14,21
452,467,16,18,30
765,791,4,25,5
1000,1021,4,19,13
477,506,22,15,17
716,723,6,5,3
783,812,27,22,3
932,965,17,7,31
153,161,12,11,27
1162,1185,11,20,25
72,75,16,2,11
984,1040,15,7,19
1120,1136,3,29,22
172,184,12,19,2
1127,1149,14,17,11
220,250,5,25,23
911,916,17,12,2
445,477,30,15,8
109,135,27,19,10
217,235,18,2,12
704,733,26,5,16
361,370,11,10,3
334,350,16,26,22
54,91,7,1,23
375,383,24,2,24
1374,1395,6,1,18
440,465,18,6,1
846,870,21,27,9
322,332,20,14,22
402,451,7,3,4
1026,1041,2,13,10
844,850,28,19,23
144,161,25,23,29
1135,1135,17,17,27
79,83,21,11,28
748,754,21,23,31
220,248,27,30,30
384,400,29,9,29
872,892,29,16,3
1313,1315,10,18,26
1406,1437,3,26,8
323,338,1,2,23
1406,1428,8,24,22
936,945,6,30,11
341,346,17,12,28
383,399,19,20,16
250,265,2,1,17
113,128,19,8,17
1364,1386,9,11,9
1266,1274,21,22,19
176,216,7,23,27
675,702,15,17,3
995,1003,14,2,26
1249,1271,8,24,20
907,915,29,30,24
765,781,12,25,9
1080,1088,14,2,12
574,588,23,19,2
659,675,2,30,8
370,371,17,28,9
152,181,14,5,14
89,113,3,25,7
539,550,20,25,5
1275,1275,11,11,12
1206,1223,13,22,18
1398,1430,8,5,7
420,445,16,22,2
1396,1419,10,15,19
944,962,25,19,7
1035,1058,5,11,23
237,266,7,14,9
1143,1164,20,9,24
449,469,28,27,5
71,95,24,6,25
1314,1334,16,29,18
337,355,2,11,29
662,687,22,16,16
105,120,16,18,9
618,625,23,1,23
1390,1397,13,8,28
230,248,9,18,23
948,984,15,2,19
1162,1183,25,17,19
738,738,11,11,23
255,257,23,11,30
1182,1194,25,1,4
216,240,6,17,13
1275,1300,16,22,12
306,330,30,26,4
94,99,1,11,5
640,657,23,25,25
677,698,24,9,12
241,262,1,5,6
1370,1389,24,12,17
540,556,30,18,12
994,997,2,16,29
54,78,16,5,11
764,764,26,26,2
338,345,24,19,30
1005,1025,29,16,9
138,138,9,9,7
418,441,30,8,25
337,357,16,29,6
1293,1304,17,11,14
846,861,10,22,4
585,613,27,18,10
904,912,14,2,26
243,268,6,2,4
1307,1334,15,17,3
680,704,4,18,25
126,146,21,5,25
313,351,7,5,27
845,845,25,25,12
1195,1213,15,11,23
970,998,28,15,30
536,546,12,30,9
1156,1176,17,5,3
378,397,21,9,24
484,502,20,12,25
1063,1071,20,2,26
1261,1281,26,28,6
1106,1133,2,5,12
124,136,28,1,28
248,271,3,28,30
639,659,26,28,26
996,1009,28,22,20
1161,1177,13,23,12
919,937,19,26,28
590,623,6,9,18
676,693,20,13,13
1140,1151,25,14,28
1367,1410,6,7,22
379,382,21,29,29
1326,1326,11,11,9
906,930,5,16,25
202,220,3,10,16
1292,1312,16,4,29
360,375,1,2,13
283,305,20,28,12
112,137,18,5,22
1012,1032,20,18,3
373,389,19,20,3
529,534,16,20,6
973,990,16,10,26
987,1014,6,14,9
605,626,1,6,31
106,115,11,18,26
1272,1297,25,8,2
971,1000,14,5,19
1066,1092,7,13,14
968,984,12,25,15
149,173,27,21,1
143,157,26,12,23
663,663,15,15,9
928,941,22,28,27
245,265,10,2,24
512,512,9,9,17
1151,1176,8,25,3
384,401,20,13,3
1027,1058,3,26,10
13,17,11,21,31
123,151,11,27,2
1159,1169,12,30,3
1003,1030,6,14,22
798,836,21,7,11
465,465,12,12,11
673,688,14,21,2
157,195,15,8,16
1122,1154,13,15,11
1041,1073,8,5,9
554,576,20,10,7
558,581,20,11,1
987,995,12,11,2
349,373,26,30,31
1109,1138,22,27,3
1231,1256,18,6,3
371,387,17,4,17
45,71,25,4,3
561,591,25,7,6
712,728,16,9,7
750,772,25,26,5
470,500,27,25,9
417,425,30,19,10
953,973,29,16,6
713,745,5,8,11
701,713,28,1,31
1253,1286,6,9,25
209,226,14,19,5
764,786,8,23,29
1264,1269,22,29,27
46,65,6,12,2
911,930,12,24,13
854,864,20,14,11
334,356,10,20,24
1002,1021,4,21,15
250,252,23,11,2
546,560,24,17,9
182,187,1,11,16
1011,1027,19,11,19
705,724,17,9,17
29,63,7,30,19
1026,1034,23,29,23
842,869,27,2,8
516,530,17,24,24
21,45,4,14,10
136,142,21,23,2
735,751,2,30,10
93,93,21,21,5
1110,1125,2,19,17
807,834,3,13,10
96,115,12,24,15
1002,1022,2,10,27
553,571,4,1,26
1095,1105,14,20,12
803,827,3,25,13
1424,1444,5,17,5
139,173,7,30,30
786,802,29,20,12
982,996,2,9,15
868,875,5,6,17
480,496,20,19,31
388,413,4,24,11
331,343,10,14,4
544,558,23,19,25
275,307,3,24,7
969,981,17,22,18
916,934,10,26,5
991,1008,13,18,19
225,230,18,21,6
1259,1268,10,11,24
218,228,18,12,5
368,390,11,9,20
1327,1348,19,4,16
1411,1419,30,20,19
772,788,3,29,4
1365,1365,18,18,7
642,652,13,12,8
1050,1073,14,28,18
195,205,18,14,21
1061,1095,30,7,31
724,744,18,20,1
467,490,1,8,22
1210,1210,17,17,22
1427,1446,11,14,9
1059,1064,12,17,23
1331,1334,25,2,23
982,1003,22,3,21
147,167,23,26,4
175,181,28,19,14
493,514,9,24,9
1234,1249,18,17,30
1227,1236,18,11,19
1243,1254,9,8,26
100,100,18,18,10
304,318,8,14,8
263,285,8,23,18
439,458,27,14,12
1419,1425,12,28,12
820,836,17,4,6
72,98,19,7,28
261,293,3,24,18
1289,1307,19,26,13
215,242,2,7,1
604,625,20,9,18
390,402,28,11,21
40,83,7,6,15
1055,1073,11,2,29
622,630,26,9,2
353,377,3,6,24
1365,1385,30,13,29
256,267,25,21,19
65,91,9,19,16
1039,1075,15,9,7
628,677,3,7,18
1235,1253,3,18,26
402,419,22,13,25
846,887,4,15,8
29,54,2,6,19
814,832,18,3,19
1255,1282,3,13,5
509,538,22,27,31
1381,1391,14,18,30
666,681,17,13,21
178,198,28,26,22
381,391,20,14,20
147,176,20,7,22
609,630,2,28,14
1376,1391,5,12,18
918,933,30,11,26
322,371,7,3,10
402,411,10,11,20
303,309,23,12,22
745,766,20,5,22
25,44,20,21,3
1236,1259,11,20,22
169,191,15,21,19
914,932,25,19,1
1160,1165,18,21,17
192,202,24,24,31
686,689,29,21,1
1220,1228,27,26,19
1147,1154,24,19,12
1347,1373,4,25,2
99,124,13,5,28
1141,1165,5,16,18
591,619,27,23,9
793,817,16,7,9
1436,1458,17,3,17
1288,1306,13,25,2
396,426,25,27,26
887,913,7,13,18
1404,1433,22,15,19
1428,1464,4,5,2
363,384,23,5,17
877,914,27,5,18
431,463,3,24,28
680,693,18,22,27
1138,1163,18,6,21
235,247,22,17,16
412,412,11,11,10
948,962,9,12,9
680,706,19,7,18
525,532,12,22,3
861,880,24,12,6
832,855,8,1,31
742,754,1,28,22
1153,1168,11,25,23
586,607,17,25,20
137,143,1,18,2
599,632,26,6,28
1432,1453,22,20,4
709,732,2,4,20
419,438,12,6,27
1094,1106,14,10,3
1083,1094,17,23,23
205,237,3,24,9
934,960,25,4,19
273,314,4,15,21
50,62,28,23,16
149,164,4,20,31
783,821,10,7,10
501,514,30,22,7
1278,1287,18,23,25
308,328,13,30,6
214,243,5,9,11
67,80,3,21,19
157,167,24,14,19
48,64,29,9,19
505,512,13,14,7
714,714,11,11,3
692,708,15,23,5
405,428,8,30,1
484,513,7,20,4
133,152,4,21,16
363,381,15,11,31
1203,1220,12,8,1
133,169,9,15,28
359,381,4,29,7
468,493,8,7,25
36,58,12,27,30
14,38,27,16,2
311,326,30,17,19
1028,1039,3,23,24
815,826,25,24,23
390,412,17,2,3
230,265,14,15,17
974,989,28,4,27
40,64,8,22,19
1173,1192,24,7,23
192,211,13,10,28
650,659,1,22,23
859,886,14,6,9
845,871,4,10,28
595,610,30,17,20
213,225,19,19,25
657,676,4,21,8
48,64,16,26,30
1437,1450,30,5,11
801,810,18,23,7
1236,1280,15,27,4
886,893,11,29,17
895,914,4,7,14
687,698,11,17,19
1279,1286,23,10,9
462,473,14,25,1
505,515,29,10,17
1262,1285,2,4,7
1234,1250,29,9,2
489,507,14,30,27
463,482,16,8,8
129,165,12,7,16
1359,1385,13,7,15
1435,1459,8,11,5
46,78,28,7,8
715,739,14,4,16
1332,1361,7,20,24
1171,1186,19,2,9
1050,1050,30,30,18
131,160,9,5,8
1255,1265,20,14,21
894,904,29,10,1
1200,1204,9,13,17
1041,1041,15,15,18
146,166,26,18,5
1076,1102,22,24,28
843,862,12,2,26
354,361,13,8,9
559,572,18,22,11
1383,1409,7,19,4
343,364,24,26,31
170,189,10,13,12
929,950,5,28,7
19,38,11,14,29
987,1003,30,2,3
595,616,29,24,5
1176,1182,23,12,22
180,196,23,13,3
605,624,24,7,1
506,517,25,20,8
1063,1074,14,25,14
3,32,20,7,25
760,790,5,25,29
1068,1090,6,16,16
135,159,9,30,13
1093,1109,16,26,13
36,52,18,30,15
494,521,10,6,7
509,521,27,13,27
626,641,20,4,23
399,415,11,19,2
995,1015,13,30,29
676,688,3,1,10
22,26,26,13,3
102,116,27,7,17
727,727,13,13,9
68,88,2,23,16
498,506,29,18,4
989,1001,16,13,8
1302,1312,21,17,20
1183,1193,14,18,31
1262,1283,22,26,25
369,405,2,15,12
1203,1223,20,27,17
1439,1464,25,8,1
96,123,15,17,8
1433,1438,4,27,11
658,673,19,8,7
1008,1008,5,5,15
581,624,7,6,31
1179,1193,21,2,11
198,203,12,21,28
1014,1026,27,13,25
584,599,24,30,3
384,411,10,6,10
536,558,10,20,22
642,646,13,9,24
367,374,8,13,4
382,390,1,10,3
603,615,16,13,18
358,377,5,24,19
329,345,28,18,12
1288,1302,17,24,9
618,640,8,21,20
516,524,23,29,7
211,235,16,5,29
1264,1289,6,23,21
18,28,20,24,11
1411,1428,10,17,25
603,622,12,24,7
1219,1219,12,12,30
1063,1083,20,27,29
1390,1411,26,22,31
258,274,18,28,8
535,556,4,19,19
800,824,29,27,25
737,761,3,30,16
1328,1341,30,16,30
132,158,25,4,21
467,489,9,11,8
86,115,14,7,24
77,102,24,4,17
19,47,27,30,31
328,338,20,20,17
282,306,30,9,4
995,1022,5,10,14
894,926,5,15,30
642,660,30,10,18
81,105,23,20,20
507,529,21,24,2
251,271,5,21,27
716,734,25,19,14
855,886,3,26,1
1367,1404,7,1,12
1012,1022,12,13,31
54,76,29,4,7
1024,1052,27,11,9
1062,1076,23,19,5
1253,1273,18,20,4
133,138,1,11,14
297,309,13,29,16
1018,1026,20,2,13
1243,1259,18,28,19
951,970,4,21,2
51,74,24,11,12
876,884,9,26,30
1253,1258,14,16,8
23,30,11,29,17
876,894,1,16,2
1263,1278,17,18,16
616,635,4,7,31
881,894,23,22,14
1053,1063,14,20,17
1066,1077,25,21,23
1428,1445,12,3,27
1305,1314,18,11,12
1006,1026,20,18,22
1270,1284,17,24,8
1233,1268,14,15,23
390,419,9,5,9
303,327,20,8,10
1319,1337,20,12,22
555,568,11,3,21
393,416,24,11,16
982,1017,15,14,26
606,649,7,6,19
1186,1216,25,5,23
597,617,21,5,24
1370,1389,8,16,5
1375,1396,29,24,12
1042,1067,23,6,9
553,567,12,26,27
509,536,2,5,23
462,494,8,6,22
272,313,15,4,26
1336,1348,1,30,17
842,851,11,10,1
553,558,18,21,31
178,199,2,28,11
1068,1090,7,26,26
1303,1320,19,21,29
5,12,24,19,23
847,853,21,23,11
1109,1165,15,7,29
708,722,12,9,15
1012,1036,22,8,2
0,24,21,27,12
504,516,1,30,15
789,811,22,6,20
1276,1280,29,1,15
701,718,13,20,14
643,643,11,11,13
946,964,19,1,27
587,606,7,24,4
1119,1147,30,27,25
1144,1159,17,30,28
46,63,13,22,30
173,216,7,6,8
1387,1405,10,25,2
1009,1026,14,12,27
880,886,1,12,3
1101,1132,9,3,9
808,822,17,24,24
1055,1068,30,16,22
1091,1129,10,7,14
1223,1231,28,29,8
319,324,1,11,5
333,333,27,27,30
363,387,18,4,6
999,1031,5,8,29
759,795,2,15,13
303,325,24,21,18
263,285,25,28,17
498,530,7,28,19
749,770,22,3,5
1305,1318,23,22,1
910,932,10,20,21
769,799,3,16,30
448,469,22,20,12
426,443,6,29,24
866,885,10,24,10
330,353,4,2,27
74,95,19,4,4
927,944,3,5,27
693,716,24,1,6
327,333,12,23,17
204,221,18,13,15
639,652,28,22,1
414,444,7,9,3
1295,1317,8,17,9
935,957,6,16,3
1128,1152,4,14,21
331,349,3,10,2
445,467,22,5,19
266,292,19,7,17
1423,1437,9,12,6
562,586,16,5,19
1265,1273,12,11,20
1163,1188,13,5,30
432,453,24,9,30
930,972,11,7,6
1375,1399,26,30,4
655,655,25,25,5
330,353,22,14,16
1035,1049,2,21,29
469,480,1,17,22
730,732,23,11,28
730,748,10,3,5
903,932,15,22,18
667,696,6,13,12
1342,1356,19,29,9
179,202,22,14,25
1371,1388,10,16,5
1216,1222,23,21,24
1173,1180,17,19,12
1120,1131,23,3,15
674,687,28,22,19
1115,1171,15,7,31
1361,1372,9,8,28
634,651,22,13,17
471,491,9,28,15
171,178,21,10,30
286,297,23,17,6
579,589,12,30,21
481,497,19,11,1
1396,1407,11,17,20
920,955,27,3,10
1075,1096,2,28,8
391,397,23,12,29
291,291,4,4,7
896,904,26,9,24
396,406,20,24,12
326,337,8,9,5
704,718,29,19,1
343,364,22,20,17
806,823,16,10,6
1161,1169,22,21,21
49,70,19,4,3
228,255,22,4,22
772,788,29,9,27
305,331,4,10,20
1051,1067,2,30,27
315,341,10,4,26
185,192,21,10,5
838,845,22,12,28
1358,1377,20,1,18
184,208,8,11,12
662,673,21,30,29
268,272,29,1,17
208,221,30,5,20
67,90,28,3,13
1256,1266,20,24,5
1142,1160,10,26,22
910,927,8,18,21
1282,1298,16,26,14
853,881,3,14,17
701,733,6,8,18
691,699,29,23,18
963,997,30,7,6
525,546,9,24,25
343,343,8,8,9
706,724,1,16,5
1412,1417,21,18,5
1212,1232,21,5,10
745,764,14,27,10
394,403,11,18,19
1350,1368,25,10,11
704,723,21,26,1
1078,1094,9,10,5
115,131,1,14,10
424,446,8,24,4
1197,1212,19,2,27
1421,1441,28,27,30
1382,1399,16,21,12
774,795,12,4,8
605,625,27,28,25
1293,1320,6,10,2
1038,1060,17,8,31
410,449,6,15,30
1152,1196,15,27,19
1023,1038,16,18,21
1289,1291,18,10,26
546,567,1,6,4
1302,1316,19,29,5
1253,1282,20,7,22
660,681,9,20,20
764,780,2,30,30
550,573,15,1,9
724,724,8,8,5
1177,1203,9,19,3
340,358,12,20,12
160,170,12,18,30
870,872,18,10,7
263,291,18,27,6
832,865,15,25,29
517,535,11,13,10
1225,1228,29,21,18
966,984,18,2,3
358,376,3,10,10
25,35,20,24,14
820,837,25,9,15
1305,1333,27,11,9
1315,1315,26,26,23
485,494,22,1,2
1269,1276,10,21,24
89,100,24,25,11
1264,1280,25,12,26
1081,1101,2,23,31
1090,1120,19,15,16
760,779,10,13,12
126,133,12,22,21
941,949,23,29,20
1249,1253,9,13,31
879,888,18,11,10
106,115,11,10,2
471,482,9,8,3
1390,1396,18,1,7
1390,1401,27,8,14
319,333,29,19,20
1346,1356,20,14,23
589,609,23,9,18
935,953,4,1,20
641,658,24,13,14
934,947,22,28,1
86,86,2,2,25
979,1000,5,20,21
183,205,25,26,25
701,718,17,10,16
396,415,7,24,11
1399,1409,24,20,5
698,713,12,5,31
1383,1409,10,27,7
1394,1397,25,2,31
3,13,18,14,11
1280,1306,27,10,6
1280,1305,4,24,29
34,60,22,24,8
490,512,2,17,5
165,192,2,5,2
1049,1089,15,20,13
1118,1136,18,2,2
937,955,13,25,17
1235,1242,14,13,19
839,863,8,20,2
1422,1460,5,7,1
492,515,20,11,24
47,74,2,5,1
572,586,17,24,11
821,838,9,25,18
863,879,23,30,24
1091,1132,15,4,29
1153,1173,17,5,1
1007,1019,16,19,7
710,735,6,23,3
1268,1286,18,9,16
1130,1166,7,12,13
865,873,29,28,22
652,684,8,6,4
966,992,19,9,19
1251,1271,26,1,26
744,758,26,12,30
554,560,23,12,18
20,44,23,20,21
964,981,9,25,18
845,867,26,7,5
1086,1105,26,2,31
1056,1071,10,8,12
1411,1424,3,21,31
693,703,30,12,4
1010,1034,16,7,24
1141,1163,8,2,19
1000,1014,9,2,15
692,720,27,11,2
1137,1154,3,5,3
723,747,16,27,10
94,116,22,6,15
1292,1318,24,22,7
190,211,29,24,6
391,395,11,21,5
373,391,18,9,11
144,164,18,20,21
1376,1391,10,22,31
321,333,28,23,11
595,611,4,8,22
1366,1382,30,23,23
701,708,11,29,19
214,220,25,16,28
608,625,13,18,1
418,434,26,16,27
364,377,28,24,17
290,315,6,23,7
908,913,12,17,30
237,257,17,5,24
290,322,5,8,1
1381,1395,17,24,14
952,990,7,5,16
857,881,14,4,5
428,443,15,3,25
67,103,7,12,21
1029,1037,18,29,6
1389,1397,29,28,19
337,366,5,26,8
53,85,7,28,19
557,584,2,3,22
661,689,14,3,12
574,585,9,14,18
347,368,12,4,25
1349,1366,14,12,13
267,282,16,18,8
1213,1219,12,1,10
1128,1144,25,12,28
1010,1042,5,15,12
892,913,1,5,23
888,915,2,5,12
1343,1365,17,14,17
681,695,19,23,10
433,433,10,10,11
421,446,13,5,2
1316,1340,16,27,9
849,854,16,24,5
674,698,8,11,29
1406,1428,7,26,12
110,132,5,22,14
1359,1365,28,19,4
429,437,1,10,30
193,212,30,25,8
1326,1345,25,22,31
1157,1170,28,24,27
1357,1370,22,28,28
1425,1434,6,30,25
678,690,10,14,30
967,970,2,25,6
49,68,14,23,14
525,540,19,2,16
874,893,17,26,27
571,592,23,5,22
368,375,17,29,10
674,686,11,28,9
263,278,3,15,23
994,1023,5,14,4
26,26,18,18,26
711,728,4,13,27
304,337,9,6,14
525,539,27,7,23
737,773,26,15,4
534,541,11,29,31
1286,1306,4,16,11
1356,1393,1,7,24
476,496,2,10,13
1311,1326,8,19,13
1069,1086,18,8,17
699,714,11,25,26
661,684,28,3,10
311,326,4,28,25
809,814,18,21,17
1263,1300,27,6,11
66,84,18,3,3
422,432,13,12,22
365,409,15,27,25
1146,1157,8,27,7
916,916,5,5,4
784,812,27,11,1
67,96,5,14,14
89,105,4,8,18
304,322,16,1,17
463,471,23,29,10
371,371,30,30,23
345,360,22,10,27
498,522,22,8,30
775,797,3,17,31
302,305,16,2,27
1292,1303,20,25,17
145,160,13,2,20
452,463,25,14,31
1216,1228,3,1,1
385,410,6,2,17
1164,1189,22,16,20
257,263,21,23,30
1183,1191,30,19,9
1330,1359,5,26,18
589,597,2,20,20
968,980,28,11,21
1175,1187,19,19,29
1077,1102,2,6,18
539,563,27,21,13
1436,1436,13,13,19
682,704,13,19,19
176,188,1,30,14
587,607,18,26,9
360,381,27,17,11
76,89,22,28,20
757,777,9,23,5
1209,1241,6,8,20
1343,1356,28,22,14
56,72,12,25,27
664,689,3,19,23
703,727,30,26,3
110,118,27,26,29
105,138,6,9,31
204,230,4,25,5
859,877,1,19,27
563,601,29,7,26
1211,1229,11,15,6
1095,1115,21,6,10
1140,1152,28,1,4
77,92,28,4,9
111,111,11,11,28
271,278,1,23,14
1278,1290,19,19,17
379,401,27,12,4
963,978,14,21,26
1019,1034,28,4,28
1074,1091,13,22,3
352,371,21,26,15
747,757,12,18,15
1432,1460,18,27,23
1174,1181,5,6,19
590,630,15,20,3
622,652,5,25,7
966,1010,15,27,3
357,360,26,8,3
974,991,24,13,28
737,757,27,20,4
453,476,3,28,20
212,230,2,18,3
425,436,26,14,11
332,368,2,15,9
1284,1308,29,27,26
1237,1276,15,16,26
564,578,19,29,30
36,36,21,21,11
498,528,9,7,25
828,849,28,2,30
462,487,23,4,21
59,78,11,14,19
1141,1163,26,25,15
321,338,14,12,18
463,499,15,2,9
536,569,25,15,27
1191,1209,10,30,5
778,792,12,26,3
124,144,5,21,7
1404,1421,20,13,12
904,926,21,24,17
1044,1060,20,29,1
1404,1441,7,1,20
996,1003,1,23,1
94,106,1,30,6
1001,1020,9,21,11
1336,1350,27,7,23
1247,1271,27,16,17
784,803,22,25,11
1046,1064,19,1,24
42,48,23,12,3
22,33,14,9,25
1238,1257,25,22,11
529,546,3,5,15
1315,1341,4,10,22
499,524,3,19,20
70,80,17,21,24
364,388,20,8,12
753,761,2,14,3
207,229,6,22,31
777,813,15,26,11
589,601,11,22,14
1299,1310,27,8,5
1273,1287,12,9,20
806,811,1,11,21
1186,1197,28,21,1
647,671,16,5,8
1350,1362,17,22,30
575,575,26,26,12
758,786,28,15,4
354,378,14,4,11
549,560,9,8,30
211,218,13,8,2
1393,1415,24,8,17
697,714,17,10,10
415,433,20,12,20
915,920,14,16,22
1087,1114,13,3,5
612,625,21,3,6
723,749,24,22,17
83,90,23,10,20
1004,1007,26,8,24
8,32,6,24,25
1363,1379,25,12,18
535,558,14,28,2
375,396,29,24,2
1190,1212,17,14,18
1364,1383,24,10,27
567,570,21,29,12
528,553,5,18,9
1002,1024,22,6,27
119,126,10,23,13
588,612,30,26,3
448,463,14,21,20
89,105,29,20,19
649,675,4,10,4
174,193,24,10,9
800,821,9,22,25
1082,1101,27,14,19
324,345,8,28,18
87,97,20,20,23
405,425,2,23,11
144,168,27,21,14
354,381,6,14,29
375,391,26,16,13
654,672,25,10,20
1398,1414,30,2,20
530,567,27,5,17
1394,1404,21,17,16
702,717,17,18,16
1209,1222,30,5,4
577,598,4,12,19
395,417,26,25,3
581,599,28,10,6
547,555,10,1,21
176,232,15,7,23
222,240,16,28,30
1225,1235,20,14,20
819,819,12,12,6
1060,1069,10,11,19
424,456,13,15,26
1318,1349,26,3,9
61,93,6,8,18
1000,1010,12,30,20
1096,1104,11,12,7
413,431,25,10,12
881,899,11,15,11
1363,1382,12,2,1
171,192,3,22,26
855,863,29,30,8
760,770,18,12,23
846,861,2,13,18
526,545,17,26,7
1022,1040,11,2,20
582,590,27,26,2
1295,1332,27,6,1
39,56,19,21,19
886,887,21,1,21
1346,1352,12,1,23
1342,1365,14,28,24
1314,1341,22,4,26
1027,1040,26,4,23
851,884,6,9,23
278,303,6,18,13
801,818,14,12,13
599,613,9,2,18
849,869,26,18,31
755,778,24,1,1
649,669,16,29,1
935,949,25,29,29
151,175,7,16,30
845,866,5,23,23
1308,1311,29,21,17
207,221,8,14,24
1413,1421,21,22,23
1014,1030,26,29,28
435,454,29,8,9
908,915,21,10,17
445,461,9,10,22
1250,1268,18,3,2
965,972,8,13,15
703,716,5,30,23
1078,1086,20,30,24
650,660,18,14,6
963,977,24,17,23
4,26,11,26,20
828,843,11,25,7
711,724,3,11,5
830,860,7,9,31
893,916,22,14,25
1096,1103,21,10,9
561,561,1,1,31
10,30,9,23,3
1281,1298,20,13,25
1085,1085,13,13,8
753,778,18,5,5
152,176,4,14,5
413,434,25,17,21
961,965,13,9,4
21,37,14,1,25
1034,1072,5,7,12
303,330,10,5,27
1086,1105,27,14,9
83,92,11,18,23
406,434,27,18,2
1325,1346,16,11,6
1217,1237,16,4,31
479,508,27,24,6
165,168,8,26,11
1344,1361,17,10,26
858,874,29,9,17
1258,1266,1,10,15
1004,1014,24,14,17
237,249,19,12,15
1339,1350,8,9,19
337,358,9,20,10
289,332,7,6,7
787,815,23,27,6
1171,1186,17,18,2
1036,1072,2,15,6
718,747,14,7,28
1176,1196,5,17,24
479,494,24,30,18
1142,1157,30,17,29
887,909,12,15,20
1217,1217,22,22,23
908,926,19,26,21
626,644,11,15,13
899,915,29,3,15
70,90,16,29,29
670,709,18,7,21
295,315,21,5,4
640,655,13,2,8
347,357,24,20,18
1016,1027,3,23,14
858,879,3,22,25
979,1001,12,16,28
875,896,24,9,30
643,659,16,26,11
1330,1346,19,18,24
1003,1008,4,27,26
783,790,14,13,6
533,550,10,16,1
448,477,7,20,31
221,231,18,14,29
1167,1180,24,28,9
444,482,29,7,20
571,594,17,20,17
1404,1423,24,5,26
1035,1041,12,1,11
190,195,12,17,13
987,1026,15,6,21
857,865,11,12,28
1305,1332,15,17,11
1260,1289,9,5,15
544,565,5,1,4
680,699,4,7,14
463,479,9,29,13
49,73,8,11,3
522,542,20,27,11
140,158,26,19,29
140,159,21,9,8
280,296,23,13,9
846,862,13,28,27
123,135,1,28,15
1189,1201,29,13,4
1183,1199,18,28,7
430,452,2,17,27
1195,1211,18,30,19
1315,1322,21,10,19
981,1009,18,27,30
1284,1311,6,14,16
133,150,13,22,3
171,187,1,14,14
73,87,9,12,23
691,727,15,2,18
1128,1167,15,6,6
284,292,29,18,28
1226,1249,30,4,8
621,633,22,11,2
56,78,26,25,2
108,108,9,9,23
48,77,22,15,21
603,623,1,9,16
833,853,5,21,16
176,195,6,12,27
760,779,17,26,27
125,141,4,8,8
1060,1071,9,8,13
1236,1247,14,9,25
872,884,1,25,6
104,122,1,16,3
1115,1141,24,22,19
626,659,8,3,8
873,888,8,10,4
887,895,30,19,18
97,141,27,15,24
135,143,22,21,3
626,642,29,3,8
1346,1357,24,25,22
950,966,19,18,12
451,464,18,22,8
666,704,5,7,16
260,276,13,23,23
615,645,7,25,23
119,143,7,16,2
462,480,10,25,8
310,322,13,16,17
639,663,16,7,1
443,463,1,9,14
81,97,14,1,18
235,255,9,1,19
368,390,11,26,16
725,725,23,23,12
660,667,10,23,24
694,706,28,23,7
1152,1174,21,24,13
554,564,30,12,28
365,379,9,12,1
896,904,22,21,22
806,811,27,4,21
712,742,7,25,31
585,595,10,29,31
1227,1247,21,5,27
37,51,2,21,13
698,720,2,17,31
298,318,17,5,17
238,249,8,9,4
729,745,18,25,7
327,339,22,11,20
356,397,15,4,4
69,83,25,29,22
549,554,4,27,18
1080,1096,4,17,24
356,376,26,23,11
172,187,1,2,5
172,196,16,27,18
266,282,3,29,8
118,141,8,30,3
144,151,17,29,21
